Timestamp,Best Ask,Best Bid,Mid Price
825100,71103,71092,71097.5
825200,71100,71087,71093.5
825300,71088,71077,71082.5
825400,71094,71080,71087.0
825500,71102,71091,71096.5
825600,71105,71094,71099.5
825700,71119,71106,71112.5
825800,71122,71109,71115.5
825900,71117,71104,71110.5
826000,71109,71098,71103.5
826100,71100,71089,71094.5
826200,71107,71096,71101.5
826300,71102,71089,71095.5
826400,71117,71104,71110.5
826500,71129,71118,71123.5
826600,71122,71111,71116.5
826700,71131,71120,71125.5
826800,71134,71123,71128.5
826900,71141,71130,71135.5
827000,71135,71122,71128.5
827100,71144,71133,71138.5
827200,71155,71144,71149.5
827300,71155,71142,71148.5
827400,71148,71137,71142.5
827500,71164,71151,71157.5
827600,71166,71155,71160.5
827700,71173,71162,71167.5
827800,71183,71172,71177.5
827900,71182,71171,71176.5
828000,71167,71156,71161.5
828100,71152,71141,71146.5
828200,71158,71145,71151.5
828300,71153,71142,71147.5
828400,71158,71147,71152.5
828500,71167,71157,71162.0
828600,71173,71163,71168.0
828700,71168,71158,71163.0
828800,71163,71153,71158.0
828900,71156,71145,71150.5
829000,71159,71153,71156.0
829100,71166,71155,71160.5
829200,71175,71164,71169.5
829300,71178,71167,71172.5
829400,71176,71165,71170.5
829500,71185,71174,71179.5
829600,71183,71170,71176.5
829700,71185,71174,71179.5
829800,71191,71178,71184.5
829900,71186,71175,71180.5
830000,71192,71179,71185.5
830100,71185,71175,71180.0
830200,71177,71166,71171.5
830300,71174,71163,71168.5
830400,71182,71172,71177.0
830500,71181,71170,71175.5
830600,71184,71171,71177.5
830700,71169,71158,71163.5
830800,71157,71146,71151.5
830900,71153,71142,71147.5
831000,71149,71139,71144.0
831100,71138,71127,71132.5
831200,71135,71124,71129.5
831300,71141,71130,71135.5
831400,71146,71132,71139.0
831500,71147,71134,71140.5
831600,71147,71136,71141.5
831700,71150,71140,71145.0
831800,71165,71152,71158.5
831900,71165,71152,71158.5
832000,71162,71149,71155.5
832100,71170,71159,71164.5
832200,71175,71164,71169.5
832300,71178,71172,71175.0
832400,71173,71167,71170.0
832500,71178,71165,71171.5
832600,71177,71164,71170.5
832700,71178,71165,71171.5
832800,71172,71159,71165.5
832900,71170,71169,71169.5
833000,71172,71161,71166.5
833100,71165,71152,71158.5
833200,71159,71148,71153.5
833300,71155,71144,71149.5
833400,71162,71156,71159.0
833500,71147,71136,71141.5
833600,71152,71139,71145.5
833700,71152,71141,71146.5
833800,71161,71150,71155.5
833900,71169,71156,71162.5
834000,71149,71138,71143.5
834100,71142,71129,71135.5
834200,71148,71137,71142.5
834300,71166,71153,71159.5
834400,71171,71160,71165.5
834500,71171,71166,71168.5
834600,71179,71166,71172.5
834700,71172,71161,71166.5
834800,71187,71176,71181.5
834900,71186,71175,71180.5
835000,71186,71181,71183.5
835100,71197,71186,71191.5
835200,71200,71189,71194.5
835300,71204,71193,71198.5
835400,71207,71196,71201.5
835500,71194,71188,71191.0
835600,71192,71181,71186.5
835700,71188,71177,71182.5
835800,71183,71172,71177.5
835900,71179,71168,71173.5
836000,71185,71174,71179.5
836100,71173,71162,71167.5
836200,71186,71173,71179.5
836300,71176,71165,71170.5
836400,71185,71172,71178.5
836500,71183,71175,71179.0
836600,71174,71163,71168.5
836700,71186,71180,71183.0
836800,71195,71184,71189.5
836900,71197,71186,71191.5
837000,71216,71203,71209.5
837100,71218,71205,71211.5
837200,71213,71202,71207.5
837300,71219,71208,71213.5
837400,71216,71205,71210.5
837500,71232,71219,71225.5
837600,71232,71221,71226.5
837700,71236,71225,71230.5
837800,71232,71219,71225.5
837900,71233,71220,71226.5
838000,71239,71225,71232.0
838100,71232,71219,71225.5
838200,71216,71205,71210.5
838300,71226,71213,71219.5
838400,71221,71210,71215.5
838500,71219,71213,71216.0
838600,71231,71218,71224.5
838700,71239,71228,71233.5
838800,71251,71238,71244.5
838900,71239,71228,71233.5
839000,71227,71217,71222.0
839100,71226,71215,71220.5
839200,71224,71213,71218.5
839300,71224,71213,71218.5
839400,71223,71212,71217.5
839500,71217,71204,71210.5
839600,71213,71202,71207.5
839700,71211,71200,71205.5
839800,71211,71200,71205.5
839900,71231,71220,71225.5
840000,71241,71228,71234.5
840100,71241,71230,71235.5
840200,71242,71231,71236.5
840300,71235,71224,71229.5
840400,71228,71223,71225.5
840500,71248,71243,71245.5
840600,71243,71232,71237.5
840700,71249,71236,71242.5
840800,71249,71242,71245.5
840900,71251,71245,71248.0
841000,71259,71248,71253.5
841100,71248,71237,71242.5
841200,71254,71243,71248.5
841300,71259,71248,71253.5
841400,71260,71249,71254.5
841500,71245,71240,71242.5
841600,71253,71240,71246.5
841700,71258,71248,71253.0
841800,71250,71249,71249.5
841900,71268,71255,71261.5
842000,71259,71248,71253.5
842100,71266,71255,71260.5
842200,71255,71250,71252.5
842300,71275,71264,71269.5
842400,71274,71263,71268.5
842500,71268,71257,71262.5
842600,71264,71253,71258.5
842700,71250,71240,71245.0
842800,71243,71232,71237.5
842900,71241,71230,71235.5
843000,71232,71221,71226.5
843100,71239,71226,71232.5
843200,71238,71225,71231.5
843300,71239,71233,71236.0
843400,71244,71231,71237.5
843500,71230,71219,71224.5
843600,71220,71209,71214.5
843700,71219,71206,71212.5
843800,71227,71216,71221.5
843900,71225,71212,71218.5
844000,71226,71213,71219.5
844100,71229,71218,71223.5
844200,71224,71211,71217.5
844300,71210,71204,71207.0
844400,71207,71196,71201.5
844500,71219,71208,71213.5
844600,71223,71212,71217.5
844700,71228,71215,71221.5
844800,71234,71221,71227.5
844900,71220,71210,71215.0
845000,71215,71204,71209.5
845100,71217,71206,71211.5
845200,71222,71211,71216.5
845300,71215,71204,71209.5
845400,71221,71207,71214.0
845500,71210,71199,71204.5
845600,71218,71205,71211.5
845700,71228,71215,71221.5
845800,71218,71207,71212.5
845900,71214,71203,71208.5
846000,71206,71195,71200.5
846100,71215,71204,71209.5
846200,71208,71197,71202.5
846300,71200,71189,71194.5
846400,71184,71171,71177.5
846500,71179,71168,71173.5
846600,71181,71168,71174.5
846700,71173,71162,71167.5
846800,71179,71165,71172.0
846900,71169,71158,71163.5
847000,71177,71164,71170.5
847100,71174,71161,71167.5
847200,71173,71162,71167.5
847300,71174,71164,71169.0
847400,71177,71164,71170.5
847500,71176,71163,71169.5
847600,71187,71186,71186.5
847700,71197,71184,71190.5
847800,71200,71187,71193.5
847900,71203,71192,71197.5
848000,71193,71182,71187.5
848100,71184,71173,71178.5
848200,71187,71176,71181.5
848300,71192,71179,71185.5
848400,71188,71175,71181.5
848500,71190,71183,71186.5
848600,71196,71191,71193.5
848700,71198,71185,71191.5
848800,71195,71184,71189.5
848900,71208,71197,71202.5
849000,71186,71179,71182.5
849100,71176,71163,71169.5
849200,71175,71164,71169.5
849300,71175,71164,71169.5
849400,71186,71175,71180.5
849500,71178,71165,71171.5
849600,71187,71176,71181.5
849700,71191,71180,71185.5
849800,71193,71180,71186.5
849900,71190,71183,71186.5
850000,71182,71171,71176.5
850100,71185,71174,71179.5
850200,71187,71176,71181.5
850300,71184,71173,71178.5
850400,71179,71166,71172.5
850500,71183,71172,71177.5
850600,71179,71168,71173.5
850700,71185,71174,71179.5
850800,71176,71165,71170.5
850900,71182,71169,71175.5
851000,71181,71170,71175.5
851100,71177,71166,71171.5
851200,71173,71162,71167.5
851300,71159,71148,71153.5
851400,71161,71150,71155.5
851500,71145,71132,71138.5
851600,71125,71114,71119.5
851700,71120,71109,71114.5
851800,71108,71097,71102.5
851900,71102,71091,71096.5
852000,71106,71095,71100.5
852100,71112,71099,71105.5
852200,71105,71092,71098.5
852300,71096,71085,71090.5
852400,71091,71080,71085.5
852500,71097,71084,71090.5
852600,71089,71078,71083.5
852700,71095,71082,71088.5
852800,71086,71075,71080.5
852900,71086,71075,71080.5
853000,71076,71065,71070.5
853100,71066,71055,71060.5
853200,71066,71060,71063.0
853300,71064,71053,71058.5
853400,71046,71035,71040.5
853500,71056,71043,71049.5
853600,71055,71042,71048.5
853700,71062,71061,71061.5
853800,71064,71053,71058.5
853900,71054,71048,71051.0
854000,71051,71040,71045.5
854100,71035,71030,71032.5
854200,71036,71025,71030.5
854300,71036,71023,71029.5
854400,71041,71030,71035.5
854500,71039,71026,71032.5
854600,71035,71025,71030.0
854700,71024,71018,71021.0
854800,71025,71014,71019.5
854900,71034,71023,71028.5
855000,71020,71015,71017.5
855100,71030,71017,71023.5
855200,71030,71019,71024.5
855300,71030,71019,71024.5
855400,71030,71019,71024.5
855500,71031,71020,71025.5
855600,71034,71023,71028.5
855700,71038,71027,71032.5
855800,71021,71010,71015.5
855900,71030,71019,71024.5
856000,71033,71028,71030.5
856100,71035,71024,71029.5
856200,71026,71015,71020.5
856300,71019,71006,71012.5
856400,71028,71015,71021.5
856500,71029,71016,71022.5
856600,71028,71015,71021.5
856700,71021,71010,71015.5
856800,71019,71006,71012.5
856900,71020,71007,71013.5
857000,71021,71008,71014.5
857100,71016,71003,71009.5
857200,71009,70998,71003.5
857300,70998,70985,70991.5
857400,71008,70995,71001.5
857500,71008,70997,71002.5
857600,71030,71019,71024.5
857700,71040,71029,71034.5
857800,71029,71019,71024.0
857900,71016,71003,71009.5
858000,71015,71004,71009.5
858100,71025,71015,71020.0
858200,71026,71021,71023.5
858300,71021,71010,71015.5
858400,71012,71011,71011.5
858500,71020,71007,71013.5
858600,71011,71000,71005.5
858700,70999,70988,70993.5
858800,71000,70994,70997.0
858900,70989,70978,70983.5
859000,70991,70984,70987.5
859100,70991,70981,70986.0
859200,70991,70978,70984.5
859300,70991,70990,70990.5
859400,70984,70979,70981.5
859500,70992,70979,70985.5
859600,70990,70977,70983.5
859700,70978,70972,70975.0
859800,70991,70980,70985.5
859900,70979,70968,70973.5
860000,70976,70963,70969.5
860100,70982,70969,70975.5
860200,70979,70966,70972.5
860300,70985,70974,70979.5
860400,70968,70955,70961.5
860500,70966,70953,70959.5
860600,70971,70958,70964.5
860700,70955,70944,70949.5
860800,70966,70959,70962.5
860900,70970,70957,70963.5
861000,70962,70951,70956.5
861100,70975,70964,70969.5
861200,70969,70958,70963.5
861300,70979,70967,70973.0
861400,70971,70958,70964.5
861500,70966,70955,70960.5
861600,70966,70953,70959.5
861700,70961,70950,70955.5
861800,70967,70954,70960.5
861900,70989,70976,70982.5
862000,70993,70982,70987.5
862100,70989,70976,70982.5
862200,70986,70973,70979.5
862300,70991,70978,70984.5
862400,70988,70975,70981.5
862500,70974,70963,70968.5
862600,70964,70953,70958.5
862700,70967,70956,70961.5
862800,70966,70956,70961.0
862900,70972,70961,70966.5
863000,70971,70960,70965.5
863100,70967,70956,70961.5
863200,70964,70953,70958.5
863300,70969,70958,70963.5
863400,70962,70949,70955.5
863500,70963,70952,70957.5
863600,70972,70961,70966.5
863700,70983,70972,70977.5
863800,70991,70978,70984.5
863900,71001,70988,70994.5
864000,70979,70968,70973.5
864100,70982,70971,70976.5
864200,70978,70967,70972.5
864300,70966,70956,70961.0
864400,70961,70954,70957.5
864500,70958,70947,70952.5
864600,70947,70937,70942.0
864700,70942,70931,70936.5
864800,70934,70921,70927.5
864900,70923,70910,70916.5
865000,70918,70907,70912.5
865100,70915,70909,70912.0
865200,70911,70898,70904.5
865300,70905,70892,70898.5
865400,70905,70894,70899.5
865500,70919,70906,70912.5
865600,70915,70910,70912.5
865700,70934,70923,70928.5
865800,70934,70923,70928.5
865900,70940,70927,70933.5
866000,70944,70933,70938.5
866100,70954,70953,70953.5
866200,70958,70945,70951.5
866300,70945,70934,70939.5
866400,70941,70930,70935.5
866500,70949,70936,70942.5
866600,70942,70931,70936.5
866700,70938,70927,70932.5
866800,70932,70921,70926.5
866900,70916,70905,70910.5
867000,70914,70903,70908.5
867100,70919,70908,70913.5
867200,70913,70900,70906.5
867300,70915,70904,70909.5
867400,70917,70906,70911.5
867500,70911,70900,70905.5
867600,70902,70889,70895.5
867700,70896,70885,70890.5
867800,70892,70879,70885.5
867900,70891,70878,70884.5
868000,70889,70878,70883.5
868100,70892,70879,70885.5
868200,70892,70881,70886.5
868300,70891,70880,70885.5
868400,70892,70881,70886.5
868500,70894,70883,70888.5
868600,70905,70894,70899.5
868700,70905,70894,70899.5
868800,70898,70887,70892.5
868900,70897,70884,70890.5
869000,70890,70877,70883.5
869100,70884,70883,70883.5
869200,70877,70867,70872.0
869300,70875,70864,70869.5
869400,70879,70868,70873.5
869500,70890,70879,70884.5
869600,70911,70898,70904.5
869700,70907,70894,70900.5
869800,70909,70898,70903.5
869900,70904,70893,70898.5
870000,70912,70901,70906.5
870100,70921,70910,70915.5
870200,70922,70909,70915.5
870300,70924,70913,70918.5
870400,70932,70927,70929.5
870500,70922,70909,70915.5
870600,70923,70912,70917.5
870700,70916,70905,70910.5
870800,70914,70904,70909.0
870900,70915,70902,70908.5
871000,70911,70906,70908.5
871100,70917,70906,70911.5
871200,70910,70897,70903.5
871300,70923,70913,70918.0
871400,70916,70910,70913.0
871500,70907,70894,70900.5
871600,70918,70906,70912.0
871700,70918,70907,70912.5
871800,70914,70908,70911.0
871900,70917,70912,70914.5
872000,70932,70919,70925.5
872100,70921,70911,70916.0
872200,70919,70908,70913.5
872300,70936,70925,70930.5
872400,70948,70935,70941.5
872500,70949,70936,70942.5
872600,70950,70944,70947.0
872700,70954,70941,70947.5
872800,70955,70949,70952.0
872900,70942,70929,70935.5
873000,70929,70916,70922.5
873100,70931,70920,70925.5
873200,70925,70912,70918.5
873300,70928,70917,70922.5
873400,70919,70908,70913.5
873500,70913,70902,70907.5
873600,70913,70900,70906.5
873700,70917,70904,70910.5
873800,70915,70905,70910.0
873900,70910,70897,70903.5
874000,70907,70896,70901.5
874100,70906,70895,70900.5
874200,70906,70895,70900.5
874300,70906,70895,70900.5
874400,70917,70906,70911.5
874500,70920,70914,70917.0
874600,70917,70906,70911.5
874700,70922,70909,70915.5
874800,70917,70906,70911.5
874900,70911,70901,70906.0
875000,70913,70902,70907.5
875100,70891,70886,70888.5
875200,70902,70891,70896.5
875300,70906,70895,70900.5
875400,70902,70891,70896.5
875500,70906,70900,70903.0
875600,70915,70904,70909.5
875700,70905,70894,70899.5
875800,70906,70900,70903.0
875900,70910,70899,70904.5
876000,70910,70899,70904.5
876100,70911,70910,70910.5
876200,70919,70908,70913.5
876300,70918,70907,70912.5
876400,70916,70905,70910.5
876500,70908,70895,70901.5
876600,70906,70895,70900.5
876700,70895,70885,70890.0
876800,70893,70879,70886.0
876900,70885,70872,70878.5
877000,70881,70870,70875.5
877100,70879,70866,70872.5
877200,70873,70863,70868.0
877300,70879,70866,70872.5
877400,70881,70868,70874.5
877500,70888,70877,70882.5
877600,70898,70887,70892.5
877700,70891,70886,70888.5
877800,70896,70892,70894.0
877900,70917,70904,70910.5
878000,70908,70897,70902.5
878100,70913,70907,70910.0
878200,70922,70912,70917.0
878300,70929,70918,70923.5
878400,70933,70923,70928.0
878500,70920,70909,70914.5
878600,70933,70920,70926.5
878700,70939,70928,70933.5
878800,70940,70927,70933.5
878900,70935,70922,70928.5
879000,70928,70917,70922.5
879100,70908,70903,70905.5
879200,70903,70893,70898.0
879300,70898,70887,70892.5
879400,70899,70888,70893.5
879500,70892,70879,70885.5
879600,70895,70884,70889.5
879700,70902,70891,70896.5
879800,70918,70905,70911.5
879900,70914,70908,70911.0
880000,70925,70912,70918.5
880100,70923,70912,70917.5
880200,70919,70906,70912.5
880300,70915,70904,70909.5
880400,70917,70906,70911.5
880500,70919,70908,70913.5
880600,70921,70910,70915.5
880700,70912,70899,70905.5
880800,70923,70910,70916.5
880900,70915,70905,70910.0
881000,70914,70903,70908.5
881100,70917,70907,70912.0
881200,70920,70909,70914.5
881300,70924,70913,70918.5
881400,70922,70912,70917.0
881500,70926,70915,70920.5
881600,70926,70925,70925.5
881700,70923,70912,70917.5
881800,70918,70913,70915.5
881900,70924,70913,70918.5
882000,70921,70908,70914.5
882100,70908,70897,70902.5
882200,70905,70892,70898.5
882300,70899,70888,70893.5
882400,70911,70900,70905.5
882500,70928,70915,70921.5
882600,70926,70913,70919.5
882700,70917,70906,70911.5
882800,70917,70906,70911.5
882900,70930,70919,70924.5
883000,70921,70920,70920.5
883100,70918,70907,70912.5
883200,70924,70918,70921.0
883300,70930,70917,70923.5
883400,70933,70927,70930.0
883500,70930,70919,70924.5
883600,70936,70932,70934.0
883700,70945,70932,70938.5
883800,70942,70931,70936.5
883900,70932,70921,70926.5
884000,70940,70929,70934.5
884100,70929,70923,70926.0
884200,70935,70924,70929.5
884300,70935,70930,70932.5
884400,70935,70928,70931.5
884500,70932,70919,70925.5
884600,70936,70925,70930.5
884700,70935,70924,70929.5
884800,70933,70922,70927.5
884900,70933,70920,70926.5
885000,70943,70930,70936.5
885100,70946,70935,70940.5
885200,70952,70941,70946.5
885300,70953,70942,70947.5
885400,70969,70956,70962.5
885500,70973,70962,70967.5
885600,70968,70957,70962.5
885700,70967,70966,70966.5
885800,70963,70952,70957.5
885900,70966,70955,70960.5
886000,70961,70948,70954.5
886100,70966,70953,70959.5
886200,70958,70947,70952.5
886300,70975,70968,70971.5
886400,70976,70975,70975.5
886500,70982,70971,70976.5
886600,70980,70969,70974.5
886700,70983,70970,70976.5
886800,70980,70975,70977.5
886900,70969,70968,70968.5
887000,70981,70969,70975.0
887100,70985,70974,70979.5
887200,70993,70980,70986.5
887300,70983,70978,70980.5
887400,71007,70994,71000.5
887500,71009,70997,71003.0
887600,71020,71009,71014.5
887700,71036,71025,71030.5
887800,71039,71028,71033.5
887900,71043,71032,71037.5
888000,71047,71036,71041.5
888100,71054,71044,71049.0
888200,71061,71048,71054.5
888300,71067,71055,71061.0
888400,71040,71034,71037.0
888500,71042,71041,71041.5
888600,71022,71011,71016.5
888700,71028,71017,71022.5
888800,71016,71003,71009.5
888900,71012,71001,71006.5
889000,70993,70982,70987.5
889100,70987,70980,70983.5
889200,70976,70963,70969.5
889300,70971,70960,70965.5
889400,70958,70945,70951.5
889500,70965,70951,70958.0
889600,70952,70941,70946.5
889700,70944,70939,70941.5
889800,70957,70944,70950.5
889900,70959,70948,70953.5
890000,70964,70953,70958.5
890100,70968,70957,70962.5
890200,70965,70954,70959.5
890300,70962,70961,70961.5
890400,70961,70948,70954.5
890500,70955,70944,70949.5
890600,70960,70955,70957.5
890700,70953,70940,70946.5
890800,70946,70933,70939.5
890900,70943,70932,70937.5
891000,70944,70931,70937.5
891100,70934,70923,70928.5
891200,70941,70930,70935.5
891300,70942,70931,70936.5
891400,70938,70928,70933.0
891500,70940,70929,70934.5
891600,70943,70932,70937.5
891700,70931,70917,70924.0
891800,70921,70910,70915.5
891900,70917,70906,70911.5
892000,70920,70907,70913.5
892100,70928,70915,70921.5
892200,70926,70915,70920.5
892300,70917,70906,70911.5
892400,70918,70907,70912.5
892500,70917,70906,70911.5
892600,70923,70912,70917.5
892700,70916,70903,70909.5
892800,70920,70909,70914.5
892900,70921,70910,70915.5
893000,70926,70915,70920.5
893100,70928,70917,70922.5
893200,70952,70941,70946.5
893300,70945,70934,70939.5
893400,70954,70943,70948.5
893500,70958,70945,70951.5
893600,70963,70951,70957.0
893700,70978,70967,70972.5
893800,70982,70969,70975.5
893900,70977,70966,70971.5
894000,70991,70980,70985.5
894100,70994,70981,70987.5
894200,70984,70973,70978.5
894300,70975,70964,70969.5
894400,70973,70962,70967.5
894500,70964,70953,70958.5
894600,70960,70954,70957.0
894700,70953,70942,70947.5
894800,70959,70953,70956.0
894900,70967,70956,70961.5
895000,70964,70951,70957.5
895100,70968,70957,70962.5
895200,70973,70962,70967.5
895300,70981,70970,70975.5
895400,70979,70968,70973.5
895500,70987,70973,70980.0
895600,70980,70969,70974.5
895700,70984,70973,70978.5
895800,70991,70980,70985.5
895900,70985,70972,70978.5
896000,70995,70982,70988.5
896100,71007,70996,71001.5
896200,70999,70986,70992.5
896300,70988,70987,70987.5
896400,70985,70972,70978.5
896500,70977,70966,70971.5
896600,70988,70977,70982.5
896700,70987,70976,70981.5
896800,70971,70960,70965.5
896900,70985,70972,70978.5
897000,70985,70974,70979.5
897100,70983,70972,70977.5
897200,70994,70983,70988.5
897300,70995,70982,70988.5
897400,71000,70990,70995.0
897500,70988,70977,70982.5
897600,71006,71000,71003.0
897700,71014,71003,71008.5
897800,71024,71013,71018.5
897900,71026,71015,71020.5
898000,71016,71006,71011.0
898100,71008,70995,71001.5
898200,71006,70996,71001.0
898300,71018,71007,71012.5
898400,71018,71007,71012.5
898500,71028,71017,71022.5
898600,71028,71017,71022.5
898700,71025,71012,71018.5
898800,71013,71002,71007.5
898900,71002,70997,70999.5
899000,71008,70997,71002.5
899100,71009,70998,71003.5
899200,71025,71014,71019.5
899300,71021,71014,71017.5
899400,71011,71000,71005.5
899500,71011,70998,71004.5
899600,71017,71004,71010.5
899700,71023,71012,71017.5
899800,71026,71016,71021.0
899900,71023,71012,71017.5
900000,71020,71007,71013.5
900100,71016,71011,71013.5
900200,71027,71017,71022.0
900300,71034,71023,71028.5
900400,71021,71016,71018.5
900500,71028,71017,71022.5
900600,71015,71009,71012.0
900700,71022,71016,71019.0
900800,71000,70995,70997.5
900900,70991,70985,70988.0
901000,70986,70981,70983.5
901100,70999,70988,70993.5
901200,71000,70994,70997.0
901300,71012,71001,71006.5
901400,71017,71006,71011.5
901500,71026,71015,71020.5
901600,71020,71007,71013.5
901700,71030,71019,71024.5
901800,71021,71010,71015.5
901900,71010,71002,71006.0
902000,70994,70981,70987.5
902100,70995,70984,70989.5
902200,71002,70991,70996.5
902300,71003,70992,70997.5
902400,70992,70987,70989.5
902500,70995,70982,70988.5
902600,71004,70993,70998.5
902700,71006,70993,70999.5
902800,71004,70993,70998.5
902900,71004,70993,70998.5
903000,71004,70993,70998.5
903100,71011,70998,71004.5
903200,71003,70998,71000.5
903300,71016,71005,71010.5
903400,71011,70998,71004.5
903500,71018,71007,71012.5
903600,71035,71022,71028.5
903700,71036,71025,71030.5
903800,71031,71024,71027.5
903900,71018,71005,71011.5
904000,71011,70998,71004.5
904100,70992,70987,70989.5
904200,71007,70996,71001.5
904300,71002,70989,70995.5
904400,70992,70987,70989.5
904500,70999,70988,70993.5
904600,71002,70991,70996.5
904700,70995,70982,70988.5
904800,71004,70993,70998.5
904900,71019,71008,71013.5
905000,71009,70998,71003.5
905100,71008,70997,71002.5
905200,71010,70999,71004.5
905300,71028,71022,71025.0
905400,71031,71021,71026.0
905500,71021,71008,71014.5
905600,71019,71018,71018.5
905700,71017,71006,71011.5
905800,71019,71008,71013.5
905900,71025,71014,71019.5
906000,71022,71011,71016.5
906100,71032,71021,71026.5
906200,71031,71018,71024.5
906300,71035,71024,71029.5
906400,71043,71030,71036.5
906500,71054,71043,71048.5
906600,71056,71045,71050.5
906700,71058,71056,71057.0
906800,71073,71060,71066.5
906900,71080,71069,71074.5
907000,71085,71074,71079.5
907100,71093,71080,71086.5
907200,71097,71084,71090.5
907300,71079,71068,71073.5
907400,71095,71084,71089.5
907500,71107,71096,71101.5
907600,71111,71105,71108.0
907700,71108,71097,71102.5
907800,71112,71101,71106.5
907900,71111,71098,71104.5
908000,71109,71098,71103.5
908100,71115,71102,71108.5
908200,71109,71098,71103.5
908300,71109,71096,71102.5
908400,71112,71107,71109.5
908500,71116,71105,71110.5
908600,71112,71101,71106.5
908700,71119,71108,71113.5
908800,71118,71105,71111.5
908900,71116,71103,71109.5
909000,71128,71115,71121.5
909100,71128,71117,71122.5
909200,71136,71131,71133.5
909300,71130,71124,71127.0
909400,71137,71131,71134.0
909500,71144,71133,71138.5
909600,71150,71137,71143.5
909700,71149,71138,71143.5
909800,71151,71138,71144.5
909900,71150,71139,71144.5
910000,71153,71140,71146.5
910100,71145,71134,71139.5
910200,71140,71129,71134.5
910300,71153,71140,71146.5
910400,71145,71134,71139.5
910500,71142,71129,71135.5
910600,71133,71128,71130.5
910700,71131,71118,71124.5
910800,71129,71116,71122.5
910900,71148,71135,71141.5
911000,71129,71124,71126.5
911100,71128,71121,71124.5
911200,71130,71119,71124.5
911300,71138,71125,71131.5
911400,71130,71124,71127.0
911500,71144,71133,71138.5
911600,71146,71135,71140.5
911700,71159,71148,71153.5
911800,71155,71142,71148.5
911900,71150,71143,71146.5
912000,71147,71136,71141.5
912100,71132,71119,71125.5
912200,71146,71132,71139.0
912300,71128,71117,71122.5
912400,71131,71120,71125.5
912500,71131,71118,71124.5
912600,71124,71122,71123.0
912700,71125,71114,71119.5
912800,71120,71109,71114.5
912900,71110,71097,71103.5
913000,71111,71098,71104.5
913100,71122,71111,71116.5
913200,71121,71110,71115.5
913300,71108,71097,71102.5
913400,71117,71104,71110.5
913500,71108,71095,71101.5
913600,71102,71091,71096.5
913700,71114,71103,71108.5
913800,71119,71108,71113.5
913900,71114,71104,71109.0
914000,71111,71100,71105.5
914100,71112,71101,71106.5
914200,71113,71100,71106.5
914300,71126,71115,71120.5
914400,71124,71111,71117.5
914500,71116,71110,71113.0
914600,71121,71110,71115.5
914700,71128,71117,71122.5
914800,71126,71115,71120.5
914900,71123,71112,71117.5
915000,71120,71109,71114.5
915100,71121,71110,71115.5
915200,71123,71110,71116.5
915300,71111,71098,71104.5
915400,71113,71102,71107.5
915500,71122,71111,71116.5
915600,71110,71099,71104.5
915700,71093,71082,71087.5
915800,71087,71076,71081.5
915900,71093,71080,71086.5
916000,71088,71077,71082.5
916100,71091,71078,71084.5
916200,71081,71070,71075.5
916300,71084,71073,71078.5
916400,71082,71077,71079.5
916500,71090,71079,71084.5
916600,71088,71075,71081.5
916700,71089,71076,71082.5
916800,71091,71085,71088.0
916900,71088,71075,71081.5
917000,71093,71086,71089.5
917100,71094,71083,71088.5
917200,71092,71079,71085.5
917300,71089,71078,71083.5
917400,71086,71075,71080.5
917500,71074,71063,71068.5
917600,71060,71049,71054.5
917700,71055,71042,71048.5
917800,71044,71033,71038.5
917900,71037,71026,71031.5
918000,71036,71025,71030.5
918100,71042,71031,71036.5
918200,71041,71031,71036.0
918300,71028,71017,71022.5
918400,71026,71015,71020.5
918500,71013,71002,71007.5
918600,71017,71012,71014.5
918700,71006,70995,71000.5
918800,70992,70979,70985.5
918900,71008,70997,71002.5
919000,71013,71002,71007.5
919100,71008,70995,71001.5
919200,71011,71000,71005.5
919300,71004,70993,70998.5
919400,71003,70992,70997.5
919500,71005,70994,70999.5
919600,70996,70985,70990.5
919700,71006,70993,70999.5
919800,71013,71000,71006.5
919900,70999,70988,70993.5
920000,71005,70994,70999.5
920100,71026,71013,71019.5
920200,71035,71024,71029.5
920300,71032,71027,71029.5
920400,71043,71032,71037.5
920500,71056,71044,71050.0
920600,71060,71049,71054.5
920700,71044,71033,71038.5
920800,71050,71037,71043.5
920900,71056,71045,71050.5
921000,71057,71043,71050.0
921100,71061,71048,71054.5
921200,71059,71048,71053.5
921300,71065,71054,71059.5
921400,71052,71041,71046.5
921500,71060,71047,71053.5
921600,71057,71044,71050.5
921700,71056,71045,71050.5
921800,71048,71037,71042.5
921900,71028,71022,71025.0
922000,71023,71013,71018.0
922100,71014,71004,71009.0
922200,71008,71002,71005.0
922300,71008,70997,71002.5
922400,71011,71000,71005.5
922500,71014,71003,71008.5
922600,71009,70998,71003.5
922700,71010,70999,71004.5
922800,71008,70997,71002.5
922900,71002,70991,70996.5
923000,71008,70995,71001.5
923100,71018,71005,71011.5
923200,71004,70993,70998.5
923300,70996,70985,70990.5
923400,71012,71001,71006.5
923500,71009,70998,71003.5
923600,71023,71010,71016.5
923700,71010,70997,71003.5
923800,71008,70994,71001.0
923900,71007,70996,71001.5
924000,71015,71002,71008.5
924100,71017,71006,71011.5
924200,71027,71016,71021.5
924300,71031,71020,71025.5
924400,71017,71004,71010.5
924500,71013,71000,71006.5
924600,71015,71004,71009.5
924700,71009,70998,71003.5
924800,71007,70996,71001.5
